379.9,Manufacture of other transport equipment n.e.c.,,,,,,,,,,,,
380,"Manufacture of medical, surgical, scientific and measuring equipment except optical equipment",,,,,,,,,,,,
380.1,Manufacture of medical/surgical equipment and orthopaedic appliances (manufacture of apparatus based on the use of X-ray or other radiators is classified in class 369.1,,,,,,,,,,,,
380.2,"Manufacture of industrial process control equipment (this class includes manufacture of apparatus used for continuous measurement and control of variables such as temperature, pressure, viscosity etc. of materials and products as they are being manufactured or otherwise processed)",,,,,,,,,,,,
380.3,"Manufacture of regulating or controlling instruments and apparatus, except industrial process control equipment (this class includes manufacture of thermostats, pressure controllers, level regulators, oven-draught regulators and automatic regulators of electrical quantities; manufacture of voltage limiters [stabilizers], surge suppressors, etc., is classified in class 360.3)",,,,,,,,,,,,
380.4,"Manufacture of supply meters for electricity, water or gas",,,,,,,,,,,,
380.5,Manufacture of sensitive balances and mathematical calculating instruments,,,,,,,,,,,,
380.6,"Manufacture of laboratory and scientific instruments n.e.c.
(includes manufacture of non-optical microscopes, diffraction equipment; apparatus for measuring or checking electrical quantities, e.g. oscilloscopes, spectrum analysers, voltmeters, with or without recording device; apparatus for measuring non-electrical quantities, e.g. radiation detectors and counters, cross-talk meters and other instruments specially designed for telecommunications; apparatus for testing the physical properties of materials, e.g. apparatus for testing hardness and other properties of metals, for testing wear and tear and other properties of textiles and for testing the physical properties of paper, linoleum, plastics, rubber, wood, concrete, and so forth; apparatus for carrying out physical or chemical analysis, e.g., polarimeters, refractometers, calorimeters, Orsob's apparatus, pH-meters, viseometers, surface tension instruments and so forth and instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases, e.g., flow meters, level guages, manometers, heatmeters, and so forth, except industrial process control equipment).",,,,,,,,,,,,
380.7,"Manufacture of navigational, meteorological, geophysical and related instruments and apparatus; oceanographic or hydrological instruments; seismometers, rangefinders, automatic pilots, sextants, ultrasonic sounding instruments and special instruments for air navigation.",,,,,,,,,,,,
380.8,Manufacture of parts and accessories n.e.c. for instruments and apparatus included in this group,,,,,,,,,,,,
380.9,"Manufacture of other medical, surgical, scientific and measuring equipment n.e.c. (includes manufacture of hydrometers, thermometers, pedometers, tachometers, balancing machines, test benches, comparators [including optical comparators and other optical type measuring and checking appliances and instruments]; instruments for checking watches or watch parts and so forth)",,,,,,,,,,,,
381,"Manufacture of photographic, cinematographic and optical goods and equipment (excluding photochemicals, sensitised paper and film)",,,,,,,,,,,,
381.1,Manufacture of optical glass (except mirror glass) and lenses,,,,,,,,,,,,
381.2,Manufacture of optical instruments,,,,,,,,,,,,
381.3,Manufacture of photographic cameras,,,,,,,,,,,,
381.4,Manufacture of cinematographic equipment cameras and projectors,,,,,,,,,,,,
381.8,Manufacture of parts and accessories n.e.c. for photographic/cinematographic and optical goods and equipment,,,,,,,,,,,,
381.9,"Manufacture of other photographic, cinematographic and optical gooks and equipment n.e.c.",,,,,,,,,,,,
382,Manufacture of watches and clocks,,,,,,,,,,,,
382.1,Manufacture of mechanical clocks and table time-pieces,,,,,,,,,,,,
382.2,Manufacture of mechanical watches,,,,,,,,,,,,
382.3,Manufacture of electronic/quartz clocks and table time-pieces,,,,,,,,,,,,
382.4,Manufacture of electronic/quartz watches,,,,,,,,,,,,
382.8,"Manufacture of parts and accessories of all types of watches, clocks and table time-pieces",,,,,,,,,,,,
382.9,Manufacture of other watches and clocks n.e.c.,,,,,,,,,,,,
383,Manufacture of jewellery and related articles,,,,,,,,,,,,
383.1,Manufacture of gold jewellery,,,,,,,,,,,,
383.2,Manufacture of silver jewellery,,,,,,,,,,,,
383.3,Manufacture of jewellery of other precious metals or metals clad with precious metals,,,,,,,,,,,,
383.4,Manufacture of precious/semi-precious stone jewellery,,,,,,,,,,,,
383.5,Manufacture of gold and silver articles including presentation coins of gold and silver other than jewellery,,,,,,,,,,,,
383.6,Diamond cutting and polishing by hand,,,,,,,,,,,,
383.7,Other gem cutting and polishing by hand,,,,,,,,,,,,
383.8,"Manufacture of synthetic stone jewellery, costume jewellery and imitation jewellery",,,,,,,,,,,,
383.9,Manufacture of zari and other jewellery and related articles n.e.c.,,,,,,,,,,,,
384,Minting of currency coins,,,,,,,,,,,,
385,Manufacture of sports and athletic gooks,,,,,,,,,,,,
385.1,"Manufacture of carrom boards and tables for billiards, table tennis and other parlour games",,,,,,,,,,,,
385.2,"Manufacture of billiard sticks, hockey sticks, cricket bats, stumps and other cricket accessories",,,,,,,,,,,,
385.3,"Manufacture of rackets for badminton, lawn tennis, table tennis, etc.",,,,,,,,,,,,
385.4,Manufacture of balls including those of billiards,,,,,,,,,,,,
385.5,Manufacture of athletic/gymnasium articles and equipment,,,,,,,,,,,,
385.9,Manufacture of sports and athletic gooks n.e.c.,,,,,,,,,,,,
386,Manufacture of musical instruments (Note: Manufacture of toy musical instruments is classified in group 389),,,,,,,,,,,,
386.1,Manufacture of musical instruments by hand,,,,,,,,,,,,
386.2,Manufacture of musical instruments other than by hand,,,,,,,,,,,,
387,Manufacture of stationery articles n.e.c.,,,,,,,,,,,,
387.1,"Manufacture of fountain pens, ball-pens and refills",,,,,,,,,,,,
387.2,Manufacture of pencils (Note: Manufacture of pencils for cosmetic/toilet uses is classified in group 305),,,,,,,,,,,,
387.3,"Manufacture of file covers, file boards and similar articles",,,,,,,,,,,,
387.4,Manufacture STAPLING MACHINES AND PUNCHERS ETC.,,,,,,,,,,,,
387.5,"Manufacture of pin and clips (Note: Manufacture of safety pins, hair pins, curling grips and hair curlers is classified in group 349 that of tie-pins, brooches etc. is classified in group 389)",,,,,,,,,,,,
387.6,"Manufacture of carbons and ribbons for typewriters, computer serial/line printers etc.",,,,,,,,,,,,
387.7,Manufacture of rubber stamps,,,,,,,,,,,,
387.8,"Manufacture of novelties, lampshades, presentation articles, badges etc., including artificial flowers and art-works not elsewhere classified",,,,,,,,,,,,
387.9,Manufacture of other stationery articles n.e.c.,,,,,,,,,,,,
388,"Manufacture of items based on solar energy like solar cells, cookers, air and water heating systems and other related items",,,,,,,,,,,,
389,Manufacture of miscellaneous products not elsewhere classified,,,,,,,,,,,,
389.1,Manufacture of brushes/dusters and similar articles of feathers (except of plastic),,,,,,,,,,,,
389.2,Making of advertising sign-boards and displays etc.,,,,,,,,,,,,
389.3,"Manufacture by hand of children's play equipment including toys and toy musical instruments n.e.c. (manufacture of toys from wood, grass or leaves is classified in groups 279 and 272 respectively)",,,,,,,,,,,,
389.4,Manufacture other than by hand of children's play equipment including toys and toy musical instruments n.e.c. (see notes for 389.4),,,,,,,,,,,,
389.5,"Manufacture of articles from bones, ivory and horns, etc.",,,,,,,,,,,,
389.6,"Manufacture of wigs and false beards, etc.",,,,,,,,,,,,
389.7,"Manufacture of umbrellas, sun-umbrellas and parts therof",,,,,,,,,,,,
389.9,Manufacture of other miscellaneous products n.e.c.,,,,,,,,,,,,
390,Repair of agricultural machinery/equipment,,,,,,,,,,,,
391,"Repair of prime-movers, boilers, steam-generating plants and nuclear reactors",,,,,,,,,,,,
392,Repair of machine tools,,,,,,,,,,,,
393,Repair of industrial machinery other than machine tools,,,,,,,,,,,,
393.1,Repair of machinery and equipment used by construction and mining industries,,,,,,,,,,,,
393.2,Repair of industrial machinery for food and textile industries,,,,,,,,,,,,
393.3,Repair of industrial machinery other than for food and textile industries,,,,,,,,,,,,
394,"Repair of office, computing and accounting machinery",,,,,,,,,,,,
394.1,Repair and maintenance of computers and computer based systems,,,,,,,,,,,,
394.2,"Repair of office, computing and accounting machinery other than computers and computer based systems",,,,,,,,,,,,
395,Repair of electrical industrial machinery and apparatus,,,,,,,,,,,,
396,"Repair of apparatus for radio-broadcasting or television transmission; radar apparatus, radio remote control apparatus and apparatus for radio/line telephony or line telegraphy",,,,,,,,,,,,
397,Repair of locomotives and other railroad equipment,,,,,,,,,,,,
397.1,Repair of locomotives,,,,,,,,,,,,
397.2,Repair of railway of tramway coaches and wagons and other railway equipment,,,,,,,,,,,,
398,Repair of heavy motor vehicles,,,,,,,,,,,,
399,Repair of machinery and equipment not elsewhere classified,,,,,,,,,,,,
399.1,Repair of industrial/commercial refrigerating and air-conditioning plants and fire-fighting equipment,,,,,,,,,,,,
399.2,Repair of general purpose non-electrical machinery and equipment n.e.c.,,,,,,,,,,,,
399.3,Repair of special purpose machinery and equipment n.e.c.,,,,,,,,,,,,
400,Generation and transmission of electric energy,,,,,,,,,,,,
400.1,Generation and transmission of electric energy produced in hydro-electric power plants.,,,,,,,,,,,,
400.2,Generation and transmission of electric energy produced in coal-based thermal power plants.,,,,,,,,,,,,
400.3,Generation and transmission of electric energy produced in oil based thermal power plants.,,,,,,,,,,,,
400.4,Generation and transmission of electric energy produced in gas-based thermal power plants.,,,,,,,,,,,,
400.5,Generation and transmission of electric energy produced in atomic-reactor power plants.,,,,,,,,,,,,
401,"Distribution of electric energy to households, industrial, commercial and other users.",,,,,,,,,,,,
410,"Generation of gas in gas-works and distribution through mains to households, industrial, commercial and other users.",,,,,,,,,,,,
420,"Water supply I.e. collection, purification and distribution of water.",,,,,,,,,,,,
430,Generation of solar energy,,,,,,,,,,,,
431,Generation and distribution of bio-gas energy,,,,,,,,,,,,
432,Generation of energy through wind mills,,,,,,,,,,,,
439,Generation and distribution of other non-conventional energy n.e.c.,,,,,,,,,,,,
500,Construction and maintenance of buildings,,,,,,,,,,,,
500.1,Construction of residential buildings including additions and alterations in the existing ones,,,,,,,,,,,,
500.2,Construction of non-residential buildings including additions and alterations in the existing ones,,,,,,,,,,,,
500.3,Establishments engaged in repair and maintenance of buildings,,,,,,,,,,,,
501,"Construction and maintenance of roads, railbeds, bridges, tunnels, pipelines, ropeways, ports, harbours and runways etc.",,,,,,,,,,,,
502,"Construction/erection and maintenance of power, telecommunication and transmission lines",,,,,,,,,,,,
503,"Construction and maintenance of waterways and water reservoirs such as bunds, embankments, dams, canals, tanks, wells, tubewells and aquaducts etc.",,,,,,,,,,,,
504,Construction and maintenance of hydro-electric projects.,,,,,,,,,,,,
505,Construction and maintenance of power plants except hydro-electric projects,,,,,,,,,,,,
506,Construction and maintenance of industrial plants excluding power plants,,,,,,,,,,,,
509,Construction and maintenance not elsewhere classified,,,,,,,,,,,,
510,Plumbing and drainage,,,,,,,,,,,,
511,"Heating and air-conditioning installation, lift installation, sound-proofing etc.",,,,,,,,,,,,
512,"Setting of tiles, marble, bricks, glass and stonel",,,,,,,,,,,,
513,"Timber works (such as fixing of doors, windows, panels); structural steel work; R.C.C. work and binding of the bars and roof trusses",,,,,,,,,,,,
513.1,"Timber work such as fixing of doors, windows and panels etc.",,,,,,,,,,,,
513.2,"Structural steel work, R.C.C. work and binding of bars and roof trusses.",,,,,,,,,,,,
514,Electrical installation work for constructions,,,,,,,,,,,,
515,Painting and decorating work for constructions,,,,,,,,,,,,
519,Other activities allied to construction not elsewhere classified,,,,,,,,,,,,
600,Wholesale trade in cereals and pulses,,,,,,,,,,,,
600.1,Procurement agencies dealing primarily in cereals and pulses,,,,,,,,,,,,
600.2,Wholesale trade in cereals and pulses other than by procurement agencies.,,,,,,,,,,,,
601,Wholesale trade in basic food-stuffs (other than cereals and pulses),,,,,,,,,,,,
601.1,Wholesale trade in fruits,,,,,,,,,,,,
601.2,Wholesale trade in vegetables,,,,,,,,,,,,
601.3,Wholesale trade in spices in primary forms,,,,,,,,,,,,
601.4,Wholesale trade in raw milk,,,,,,,,,,,,
601.5,"Wholesale trade in meat, fish and eggs",,,,,,,,,,,,
601.9,Wholesale trade in other basic foodstuffs n.e.c.,,,,,,,,,,,,
602,Wholesale trade in textile fibres of vegetable/animal origin,,,,,,,,,,,,
602.1,Procurement agencies dealing primarily in cotton and jute,,,,,,,,,,,,
602.2,"Wholesale trade in cotton and jute, other than by procurement agencies",,,,,,,,,,,,
602.3,Wholesale trade in raw wool,,,,,,,,,,,,
602.4,Wholesale trade in raw silk,,,,,,,,,,,,
602.9,Wholesale trade in other textile fibres of vegetable/animal origin n.e.c. (Note : Wholesale trade in man-made textile fibres is included in group 615),,,,,,,,,,,,
603,"Wholesale trade in un-manufactured tobacco, pan levels, opium, ganja and cinchona etc.",,,,,,,,,,,,
603.1,Wholesale trade in unmanufactured tobacco,,,,,,,,,,,,
603.2,Wholesale trade in pan leaves,,,,,,,,,,,,
603.3,"Wholesale trade in opium, ganja and cinchona etc.",,,,,,,,,,,,
604,"Wholesale trade in straw, fodder and other animal/poultry feed",,,,,,,,,,,,
604.1,Wholesale trade in straw and fodder,,,,,,,,,,,,
604.9,Wholesale trade in other animal/poultry feed,,,,,,,,,,,,
605,Wholesale trade in live animal and poultry,,,,,,,,,,,,
605.1,Wholesale trade in live animals,,,,,,,,,,,,
605.2,Wholesale trade in poultry,,,,,,,,,,,,
606,Wholesale trade in manufactured foodstuffs,,,,,,,,,,,,
606.1,Wholesale trade in dairy products,,,,,,,,,,,,
606.2,"Wholesale trade in sugar, confectionary and bakery products",,,,,,,,,,,,
606.3,Wholesale trade in edible oils and fats,,,,,,,,,,,,
606.4,Wholesale trade in manufactured/processed spices,,,,,,,,,,,,
606.9,Wholesale trade in other manufactured food-stuffs n.e.c.,,,,,,,,,,,,
607,"Wholesale trade in tea, coffee, cocoa, tobacco products and beverages other than intoxicants",,,,,,,,,,,,
607.1,"Wholesale trade in tea, coffee and cocoa",,,,,,,,,,,,
607.2,Wholesale trade in manufactured tobacco and tobacco products,,,,,,,,,,,,
607.3,Wholesale trade in beverages other than intoxicants,,,,,,,,,,,,
608,Wholesale trade in intoxicants like wines and liquors including incidental bottling,,,,,,,,,,,,
609,"Wholesale trade in textiles and textile products, like all kinds of yarn, fabrics, garments, and other made-up articles etc. (including second-hand textile goods)",,,,,,,,,,,,
609.1,Wholesale trade in yarns,,,,,,,,,,,,
609.1,Wholesale trade in textile articles,,,,,,,,,,,,
609.2,"Wholesale trade in made-up textile articles (except garments) such as blankets, carpets, felts, etc.",,,,,,,,,,,,
609.4,Wholesale trade in new readymade garments (except hosiery/knitted garments),,,,,,,,,,,,
609.5,Wholesale trade in hosiery/knitted textile products,,,,,,,,,,,,
609.6,Wholesale trade in used/second-hand garments,,,,,,,,,,,,
609.6,"Wholesale trade in textiles and clothing accessories, not elsewhere classified",,,,,,,,,,,,
610,"Wholesale trade in wool, cane, bamboo and thatches etc.",,,,,,,,,,,,
611,Wholesale trade in paper and other stationery goods,,,,,,,,,,,,
612,"Wholesale trade in skin, leather, fur and their products",,,,,,,,,,,,
613,Wholesale trade in fuel and lighting products,,,,,,,,,,,,
614,"Wholesale trade in petrol, mobile oil and allied products",,,,,,,,,,,,
615,Wholesale trade in medicines and chemicals,,,,,,,,,,,,
616,Wholesale trade in fertilizers and pesticides,,,,,,,,,,,,
617,"Wholesale trade in toiletry, perfumery and cosmetics",,,,,,,,,,,,
618,"Wholesale trade in metal, porcelain and glass utensils, crockery and chinaware",,,,,,,,,,,,
619,Wholesale trade in ores and metals,,,,,,,,,,,,
619.1,Wholesale trade in ores,,,,,,,,,,,,
619.2,Wholesale trade in metals in primary form (Note: Wholesale trade in precious metals is included in group 637),,,,,,,,,,,,
620,Wholesale trade in agricultural and industrial machinery,,,,,,,,,,,,
620.1,Distributors of agricultural machinery and equipment,,,,,,,,,,,,
620.2,Distributors of industrial machinery and equipment other than electrical/electronic,,,,,,,,,,,,
621,Wholesale trade in electrical machinery and equipment,,,,,,,,,,,,
622,Wholesale trade in electronic equipment and accessories,,,,,,,,,,,,
623,Wholesale trade in transport and storage equipment,,,,,,,,,,,,
623.1,Distribution of heavy motor vehicles classified in group 373,,,,,,,,,,,,
623.2,Distribution of motor vehicles classified in group 374,,,,,,,,,,,,
623.3,"Distribution of motor cycles, scooters and three wheelers etc. classified in group 375",,,,,,,,,,,,
623.4,"Distributors of cycles, rickshaws and other non-mechanical transport equipment",,,,,,,,,,,,
623.5,Distributors of other transport equipment n.e.c.,,,,,,,,,,,,
623.6,Distributors of storage equipment,,,,,,,,,,,,
630,Wholesale trade in furniture and fixtures,,,,,,,,,,,,
631,"Wholesale trade in rubber, plastic and their products",,,,,,,,,,,,
632,Wholesale trade in building materials,,,,,,,,,,,,
633,Wholesale trade in hardware and sanitary fixtures,,,,,,,,,,,,
634,"Wholesale trade in household equipment, appliances n.e.c.",,,,,,,,,,,,
635,"Wholesale trade in scientific, medical and surgical instruments",,,,,,,,,,,,
636,"Wholesale trade in watches/clocks, eye-glasses and spectacle frames",,,,,,,,,,,,
637,"Wholesale trade in precious metals, stones and jewellery",,,,,,,,,,,,
638,Wholesale trade in wastes and metal scraps,,,,,,,,,,,,
639,Wholesale trade in miscellaneous goods not elsewhere classified,,,,,,,,,,,,
639.1,Wholesale trade in photographic equipment,,,,,,,,,,,,
639.2,"Wholesale trade in games, toys and sports goods",,,,,,,,,,,,
639.9,Wholesale trade in other goods n.e.c.,,,,,,,,,,,,
640,"Commission agents dealing in agricultural raw materials, live animals, food, beverages, intoxicants and textiles",,,,,,,,,,,,
641,"Commission agents dealing in wood, paper, skin, leather and fur, fuel, petroleum, chemicals, perfumery, cosmetics, glass, ores and metals",,,,,,,,,,,,
642,Commission agents dealing in machinery and equipment,,,,,,,,,,,,
649,Other commission agents n.e.c.,,,,,,,,,,,,
650,"Specialised retail trade in cereals and pulses, tea, coffee, spices, flour and other basic food items",,,,,,,,,,,,
651,Retail trade in vegetables and fruits,,,,,,,,,,,,
652,"Retail trade in meat, fish and poultry",,,,,,,,,,,,
653,"Retail trade in sweetmeat, bakery products dairy products and eggs",,,,,,,,,,,,
654,"Retail trade in aerated water, soft drinks and ice-cream",,,,,,,,,,,,
655,"Retail trade in pan, bidi and cigarette",,,,,,,,,,,,
656,"Retail trade in wine and liquor, not consumed on the spot",,,,,,,,,,,,
659,"Retail trade in food and food articles, beverages, tobacco and intoxicants not elsewhere classified",,,,,,,,,,,,
660,Retail trade in textiles,,,,,,,,,,,,
660.1,Exclusive showrooms of mills,,,,,,,,,,,,
660.2,Retail trade in textiles of handloom and khadi sectors,,,,,,,,,,,,
660.3,Other retailers dealing in textiles of mill of powerloom sectors,,,,,,,,,,,,
660.9,Other dealers in textiles n.e.c.,,,,,,,,,,,,
661,"Retail trade in ready-made garments, hosiery/knitted garments, etc. (includes Retail trade in second-hand garments)",,,,,,,,,,,,
661.1,Retail trade in hosiery goods,,,,,,,,,,,,
661.2,Retail trade in readymade garments (new) except hosiery goods,,,,,,,,,,,,
661.3,Retail trade in second-hand garments,,,,,,,,,,,,
670,"Retail trade in firewood, coal, kerosene oil and cooking gases",,,,,,,,,,,,
670.1,"Retail trade in firewood, coal and cinder coal dust",,,,,,,,,,,,
670.2,Retail trade in kerosene oil,,,,,,,,,,,,
670.3,Retail trade in cooking gases,,,,,,,,,,,,
671,Retail trade in footwear,,,,,,,,,,,,
672,"Retail trade in crockery, glass-ware and plastic ware",,,,,,,,,,,,
672.1,Retail trade in crockery and glassware (including melamine crockery),,,,,,,,,,,,
672.2,Retail trade in plastic wares,,,,,,,,,,,,
673,Retail trade in utensils (except those specialising in plastic wares),,,,,,,,,,,,
674,Retail trade in furniture,,,,,,,,,,,,
675,Retail trade in electric/electronic equipment (including watches and clocks),,,,,,,,,,,,
675.1,"Retail trade in household electric equipment and appliances (including airconditioners, refrigerators and room-coolers etc.)",,,,,,,,,,,,
675.2,"Retail trade in household/video household equipment (including TV sets, transistors, VCRs etc)",,,,,,,,,,,,
675.3,Retail trade in watches and clocks,,,,,,,,,,,,
675.4,"Retail trade in photographic equipment (like cameras, photo-films, etc.)",,,,,,,,,,,,
675.9,Retail trade in other electric and electronic,,,,,,,,,,,,
676,Retail trade in jewellery,,,,,,,,,,,,
679,Retail trade in fuel and other household utilities and durables not elsewhere classified,,,,,,,,,,,,
679.1,Retail trade in gas stoves and other cooking appliances,,,,,,,,,,,,
679.2,Retail trade in sewing and knitting machines,,,,,,,,,,,,
679.9,Retail trade in other household utilities and durables n.e.c.,,,,,,,,,,,,
680,"Retail trade in books, magazines, and stationery (including distribution of newspapers)",,,,,,,,,,,,
681,"Retail trade in agricultural inputs, viz. Seeds, fertilizers and pesticides",,,,,,,,,,,,
682,Retail trade in motor fuels,,,,,,,,,,,,
683,Retail trade in building materials,,,,,,,,,,,,
684,Retail trade in agricultural machinery and equipment,,,,,,,,,,,,
685,Retail trade in industrial machinery and equipment - electrical and non-electrical,,,,,,,,,,,,
686,Retail trade in transport equipment,,,,,,,,,,,,
687,"Retail trade in pharmaceutical, medical and orthopaedic goods",,,,,,,,,,,,
688,Non specialised retail trade including non-store retail trade,,,,,,,,,,,,
688.1,Super bazars and other cooperative stores,,,,,,,,,,,,
688.2,Fair price shops,,,,,,,,,,,,
688.3,General stores,,,,,,,,,,,,
688.4,Retail sale via mail order houses,,,,,,,,,,,,
688.5,Retail sale via stalls and markets (Note: This class includes retail sale of any kind of products in a usually moveable stall either along a public road or on a fixed market place. Also included are sales via peddlers),,,,,,,,,,,,
688.6,Retail sale via house-to-house or other ambulant sales,,,,,,,,,,,,
688.8,Other non-store retail sales n.e.c.,,,,,,,,,,,,
688.9,Other non-specialised retail trade n.e.c.,,,,,,,,,,,,
689,Retail trade not elsewhere classified,,,,,,,,,,,,
689.1,"Retail trade in sun-glasses, spectacle frames, etc.",,,,,,,,,,,,
689.2,"Junk shops (waste articles, etc.)",,,,,,,,,,,,
689.9,Other retail trade n.e.c.,,,,,,,,,,,,
690,"Restaurants, cafes and other eating and drinking places (Note: This group includes sales of prepared foods and drinks for immediate consumption on the premises such as restaurants, cafes, lunch counters and refreshment stands. Also includes are catering activities and take-out activities as well as dining-car activities of railway companies and other passenger transport facilities which are operated as independent activities.  Sales through vending machines, vending stalls, whether or not mobile, are included.  Note 2:   The above mentioned activities, if carried out in connection with the provision of lodging, are to be classified in group 691)",,,,,,,,,,,,
691,"Hotels, rooming houses, camps and other lodging places",,,,,,,,,,,,
700,Railway transport,,,,,,,,,,,,
701,Passenger transport by bus (including tramways),,,,,,,,,,,,
702,Passenger transport by motor vehicles other than by bus,,,,,,,,,,,,
703,Freight transport by motor vehicles,,,,,,,,,,,,
704,"Passenger or freight transport via hackney - carriages bullock-carts, ekkas, tongas etc.",,,,,,,,,,,,
705,"Transport via animals like horses, elephants, mules, camels , etc.",,,,,,,,,,,,
706,"Transport by man (including rickshaw pullers, handcart pullers, porters , coolies, etc.)",,,,,,,,,,,,
707,Pipe-line transport,,,,,,,,,,,,
708,"Supporting services to land transport, like operation of highway bridges, toll roads, vehicular tunnels, parking lots, etc.",,,,,,,,,,,,
709,Other land transport,,,,,,,,,,,,
709.1,Ropeways,,,,,,,,,,,,
709.9,Other land transport n.e.c.,,,,,,,,,,,,
710,Ocean and coastal water transport,,,,,,,,,,,,
711,Inland water transport,,,,,,,,,,,,
712,"Supporting services to water-transport like operation and maintenance of piers, docks, pilotage, lighthouses, loading and discharging of vessels, etc.",,,,,,,,,,,,
720,Air transport carriers (of passengers and freight),,,,,,,,,,,,
721,"Supporting services to air transport, like operation of airports flying facilities, radio beacons, flying control centres, radar stations, etc.",,,,,,,,,,,,
730,Cargo handling incidental to land transport,,,,,,,,,,,,
731,Cargo handling incidental to water tramsport,,,,,,,,,,,,
732,Cargo handling incidental to air transport,,,,,,,,,,,,
733,"Renting and leasing (except financial leasing ) of motor vehicles, without operator for passenger transport (Renting and leasing of motor cycles, scooters and mopeds etc. is classified in group 850)",,,,,,,,,,,,
734,"Renting and leasing (except financial leasing) of motor vehicles, without operator, for freight transport",,,,,,,,,,,,
735,Renting and leasing (except financial leasing) of aircrafts,,,,,,,,,,,,
736,Renting and leasing (except financial leasing) of ships,,,,,,,,,,,,
737,Activities of tourist and travel agents,,,,,,,,,,,,
738,Activities of transport agents other than tourist and travel agents,,,,,,,,,,,,
739,Other services incidental to transport n.e.c.,,,,,,,,,,,,
740,Warehousing of agricultural products without refrigeration,,,,,,,,,,,,
741,Warehousing of agricultural products with refrigeration (cold storages),,,,,,,,,,,,
749,"Storage and warehousing services not elsewhere classified (including warehousing of furniture, automobiles, gas and oil, chemicals and textiles. Also included is storage of goods in foreign trade zones)",,,,,,,,,,,,
750,"Postal, telegraphic, wireless and signal communication services",,,,,,,,,,,,
751,"Courier activities other than post. (This group includes picking up, transport and delivery of letters and mail-type, usually small parcels and packages. Either only one kind of transport or more than one mode of transport may be involved and the activity may be carried out with either self-owned (private) or public transport media. All postal activities carried out by the National Postal Administration are classified in group 750)",,,,,,,,,,,,
752,Telephone communication services,,,,,,,,,,,,
759,Communication services not elsewhere classified,,,,,,,,,,,,
800,"Deposit activities (This group includes activities of central banks, commercial banks, savings banks, savings and loan associations and other such institutions whose major source of funds is deposits)",,,,,,,,,,,,
801,"Other credit activities (This group includes activities of such units whose chief activity is making loans. They are distinguished from the deposit institutions in that the chief source of funds is equity or short term paper etc., but not deposits)",,,,,,,,,,,,
801.1,Financial leasing companies' activities,,,,,,,,,,,,
801.2,Housing finance companies' activities,,,,,,,,,,,,
801.3,Commercial loan companies' activities,,,,,,,,,,,,
801.9,Other credit activities n.e.c. (un-incorporated financial institutions are classified in group 802),,,,,,,,,,,,
802,Other banking activities,,,,,,,,,,,,
802.1,Mutual-benefit financial companies,,,,,,,,,,,,
802.2,Chit fund companies,,,,,,,,,,,,
802.3,Trust companies,,,,,,,,,,,,
802.4,Non-operating financial holding companies,,,,,,,,,,,,
802.9,Other banking activities n.e.c. (Provident and insurance services are classified in division 81),,,,,,,,,,,,
803,Securities dealing activities (This group includes activities of brokers and dealers and central exchanges dealing in all kinds of negotiable instruments and underwriters and agents in the floatation of new securities),,,,,,,,,,,,
804,Financial services other than securities dealing activities,,,,,,,,,,,,
804.1,Investment research and counselling activities,,,,,,,,,,,,
804.9,Other financial services n.e.c.,,,,,,,,,,,,
810,Provident services,,,,,,,,,,,,
810.1,Provident services managed by Government,,,,,,,,,,,,
810.2,Provident services managed by non-government institutions,,,,,,,,,,,,
811,"Insurance carriers, life",,,,,,,,,,,,
812,Deposit/credit guaranty insurance services,,,,,,,,,,,,
819,"Insurance carriers other than life such as fire, marine, accident, health including insurance agents, valuers/assessors, etc.",,,,,,,,,,,,
820,"Purchase, sale, letting and operating of real estate such as residential and non-residential buildings, developing and sub-dividing real estate into lots, lessors of real property, real estate agents, brokers and managers engaged in renting buying and selling, managing and appraising real estates on a contract or fee basis",,,,,,,,,,,,
820.1,"Purchase, sale, letting and operating of real estate - residential and non-residential buildings",,,,,,,,,,,,
820.2,Developing and subdividing real estate into lots,,,,,,,,,,,,
820.3,Lessors of real property,,,,,,,,,,,,
820.4,"Real estate agents, brokers and managers engaged in renting, buying and selling, managing and appraising real estate on a contract or fee basis.",,,,,,,,,,,,
830,"Legal services such as those rendered by advocates, barristers, solicitors, pleaders, mukatiars, etc.",,,,,,,,,,,,
840,Bulk purchase and sale of lottery tickets,,,,,,,,,,,,
841,Sale of lottery tickets to individuals,,,,,,,,,,,,
850,Renting of transport equipment without operator n.e.c. (Includes short-term rental as well as extended-term leasing with or without maintenance),,,,,,,,,,,,
850.1,"Renting of cycles, rickshaws and other non-motorised transport equipment",,,,,,,,,,,,
850.2,"Renting of motor cycles, scooters and mopeds",,,,,,,,,,,,
850.9,Renting of other transport equipment n.e.c. (Renting of pleasure boats is classified in group 854),,,,,,,,,,,,
851,"Renting of agricultural machinery and equipment, without operator",,,,,,,,,,,,
852,"Renting of office, accounting and computing machinery and equipment, without operator. (Renting of computer time on an hourly or time-sharing basis is classified in group 892. Renting of computers or computer-related equipment with management or operation is also classified in group 892)",,,,,,,,,,,,
853,Renting of other industrial machinery and equipment. (This group includes the renting or leasing of all kinds of machinery which is generally used as investment goods by industries).,,,,,,,,,,,,
