region,decile,name
CHL.10.37.Rf2d60decc6d245ff,8,Agglomeration
CHL.1.1.1,8,Aisen
CHL.1.1.2,8,Cisnes
CHL.1.1.3,8,Guaitecas
CHL.11.38.234,9,Colina
CHL.11.38.235,8,n.a. ( 70)
CHL.11.39.236,9,Pirque
CHL.11.39.237,9,Puente Alto
CHL.11.39.238,8,San Jode de Maipo
CHL.11.40.239,9,Buin
CHL.11.40.240,9,Calera de Tango
CHL.11.40.241,9,Paine
CHL.11.40.242,9,San Bernardo
CHL.11.41.243,8,Alhue
CHL.11.41.247,8,San Pedro
CHL.11.41.Re5d235912a6f2006,8,Agglomeration
CHL.11.42.248,9,Santiago
CHL.11.43.250,9,Isla de Maipo
CHL.11.43.251,8,Penaflor
CHL.11.43.Ra1437a9dbade0c1c,8,Agglomeration
CHL.1.2.4,8,Cochrane
CHL.12.44.253,8,Arica
CHL.12.44.254,8,Camarones
CHL.12.45.255,8,Camina
CHL.12.45.256,8,Colchane
CHL.12.45.257,8,Huara
CHL.12.45.258,8,Iquique
CHL.12.45.259,8,Pica
CHL.12.45.260,8,Pozo Almonte
CHL.12.46,8,Parinacota
CHL.1.2.5,8,O'Higgins
CHL.1.2.6,8,Tortel
CHL.13.47.263,8,Ocean Islands
CHL.13.48.265,8,Los Andes
CHL.13.48.267,8,San Esteban
CHL.13.48.R80a6e77becff1bff,9,Agglomeration
CHL.13.49.268,8,Cabildo
CHL.13.49.269,8,La Ligua
CHL.13.49.270,8,Papudo
CHL.13.49.271,8,Petorca
CHL.13.49.272,8,Zapallar
CHL.13.50.276,9,Limache
CHL.13.50.R1c37522030703370,9,Agglomeration
CHL.13.50.R836c2ab9f793a200,8,Agglomeration
CHL.13.51.280,8,Algarrobo
CHL.13.51.282,9,El Quisco
CHL.13.51.R11be7ef85031d2f3,8,Agglomeration
CHL.13.52.287,8,Llaillay
CHL.13.52.289,8,Putaendo
CHL.13.52.290,8,San Felipe
CHL.13.52.291,8,Santa Maria
CHL.13.52.R9d4c52622e17a6a4,8,Agglomeration
CHL.13.53.292,8,Casa Blanca
CHL.13.53.293,8,Puchuncavi
CHL.13.53.294,9,Quilpue
CHL.13.53.295,9,Quintero
CHL.13.53.296,9,Valparaiso
CHL.13.53.297,9,Villa Alemana
CHL.13.53.298,9,Vina del Mar
CHL.1.3.7,8,Coihaique
CHL.1.3.8,8,Lago Verde
CHL.1.4.10,8,Rio Ibanez
CHL.1.4.9,8,Chile Chico
CHL.2.5.11,8,Antofagasta
CHL.2.5.12,8,Mejillones
CHL.2.5.13,8,Sierra Gorda
CHL.2.5.14,8,Taltal
CHL.2.6.15,8,Calama
CHL.2.6.16,8,Ollague
CHL.2.6.17,8,San Pedro de Atacama
CHL.2.7.18,8,Maria Elena
CHL.2.7.19,8,Tocopilla
CHL.3.8.22,8,Curarrehue
CHL.3.8.28,8,Melipeuco
CHL.3.8.29,8,Nueva Imperial
CHL.3.8.32,8,Pucon
CHL.3.8.34,8,Temuco
CHL.3.8.37,8,Vilcun
CHL.3.8.R6546117f27662081,8,Agglomeration
CHL.3.8.Rc0e47c68203f1624,8,Agglomeration
CHL.3.8.Rf288cf01261909c9,8,Agglomeration
CHL.3.9.41,8,Curacautin
CHL.3.9.43,8,Lonquimay
CHL.3.9.Re6cbc51d5af39877,8,Agglomeration
CHL.4.10.50,8,Chanaral
CHL.4.10.51,8,Diego de Almagro
CHL.4.11.52,8,Caldera
CHL.4.11.53,8,Copiapo
CHL.4.11.54,8,Tierra Amarilla
CHL.4.12.55,8,Alto del Carmen
CHL.4.12.58,8,Vallenar
CHL.4.12.R11485e983b7d29d5,8,Agglomeration
CHL.5.13.Ra57859e0127e2684,8,Agglomeration
CHL.5.13.Red1562ca5ed68575,8,Agglomeration
CHL.5.14.66,8,Antuco
CHL.5.14.69,8,Los Angeles
CHL.5.14.70,8,Mulchen
CHL.5.14.74,8,Quillego
CHL.5.14.77,8,Tucapel
CHL.5.14.R1da4c262600c4677,8,Agglomeration
CHL.5.14.R80bcaeeb9334550e,8,Agglomeration
CHL.5.15.79,9,Concepcion
CHL.5.15.84,9,Penco
CHL.5.15.86,9,Talcahuano
CHL.5.15.87,8,Tome
CHL.5.15.R1e4a0021cbe1c22d,8,Agglomeration
CHL.5.15.R56cf4f776215aceb,9,Agglomeration
CHL.5.16.100,8,Quirihue
CHL.5.16.103,8,San Fabian
CHL.5.16.104,8,San Ignacio
CHL.5.16.105,8,San Nicolas
CHL.5.16.89,8,Chillan
CHL.5.16.90,8,Cobquecura
CHL.5.16.92,8,Coihueco
CHL.5.16.96,8,Pemuco
CHL.5.16.97,8,Pinto
CHL.5.16.Ra190b29a92d86fdf,8,Agglomeration
CHL.5.16.Rb567461cb119c106,8,Agglomeration
CHL.5.16.Rf34fb68904905dc1,8,Agglomeration
CHL.6.17.108,8,Illapel
CHL.6.17.109,8,Los Vilos
CHL.6.17.110,8,Mincha
CHL.6.17.111,8,Salamanca
CHL.6.18.112,8,Andacollo
CHL.6.18.113,8,Coquimbo
CHL.6.18.114,8,La Higuera
CHL.6.18.115,8,La Serena
CHL.6.18.116,8,Paiguano
CHL.6.18.117,8,Vicuna
CHL.6.19.120,8,Ovalle
CHL.6.19.121,8,Punitaqui
CHL.6.19.122,8,Rio Hurtado
CHL.6.19.R6c3eeddf09923264,8,Agglomeration
CHL.7.20.123,9,Codegua
CHL.7.20.126,8,Donihue
CHL.7.20.129,8,Machali
CHL.7.20.131,8,Mostazal
CHL.7.20.132,8,Olivar
CHL.7.20.134,8,Pichidegua
CHL.7.20.135,9,Quinta de Tilcoco
CHL.7.20.138,9,Requinao
CHL.7.20.R5a6d7cdef137c9d1,8,Agglomeration
CHL.7.20.Rea1dd9915e1bbde3,8,Agglomeration
CHL.7.21.144,8,Paredones
CHL.7.21.145,8,Pichilemu
CHL.7.21.R3e7589e5f8ff60fe,8,Agglomeration
CHL.7.22.152,9,Placilla
CHL.7.22.154,8,San Fernando
CHL.7.22.155,8,Santa Cruz
CHL.7.22.R7fca4f48b2cd4f46,8,Agglomeration
CHL.7.22.Ra47797a5ba3d4815,8,Agglomeration
CHL.8.23.156,8,Ancud
CHL.8.23.157,8,Castro
CHL.8.23.158,8,Chonchi
CHL.8.23.159,8,Curaco de Velez
CHL.8.23.160,8,Dalcahue
CHL.8.23.161,8,Puqueldon
CHL.8.23.162,8,Queilen
CHL.8.23.163,8,Quellon
CHL.8.23.164,8,Quemchi
CHL.8.23.165,8,Quinchao
CHL.8.24.167,8,Cochamo
CHL.8.24.168,8,Fresia
CHL.8.24.173,8,Puerto Montt
CHL.8.24.174,8,Puerto Varas
CHL.8.24.R44583a7df6022563,8,Agglomeration
CHL.8.24.Rf61f3a12e94394a8,8,Agglomeration
CHL.8.25.175,8,Entre Lagos
CHL.8.25.176,8,Osorno
CHL.8.25.180,8,San Juan de la Costa
CHL.8.25.181,8,San Pablo
CHL.8.25.R773b93e0465d6c31,8,Agglomeration
CHL.8.26.182,8,Chaiten
CHL.8.26.183,8,Futaleufu
CHL.8.26.184,8,Hualaihue
CHL.8.26.185,8,Palena
CHL.8.27.186,8,Corral
CHL.8.27.192,8,Mariquina
CHL.8.27.R5c1f33b902d2bbda,8,Agglomeration
CHL.8.27.R9720656636c307df,8,Agglomeration
CHL.9.28.197,8,Navarino
CHL.9.29.198,8,Natales
CHL.9.30.199,8,n.a. ( 295)
CHL.9.31.200,8,Punta Arenas
CHL.9.31.201,8,Rio Verde
CHL.9.32.202,8,Primavera
CHL.9.32.203,8,Timaukel
CHL.9.33.204,8,Torres de Paine
CHN.10.100.696,6,Chicheng
CHN.10.100.697,6,Chongli
CHN.10.100.698,5,Guyuan
CHN.10.100.699,6,Huai'an
CHN.10.100.700,6,Huailai
CHN.10.100.701,5,Kangbao
CHN.10.100.702,5,Shangyi
CHN.10.100.703,6,Wanquan
CHN.10.100.704,6,Xuanhua
CHN.10.100.705,6,Yangyuan
CHN.10.100.706,6,Yu
CHN.10.100.707,6,Zhangbei
CHN.10.100.708,7,Zhangjiakou
CHN.10.100.709,6,Zhuolu
CHN.10.90.559,7,Anguo
CHN.10.90.560,7,Anxin
CHN.10.90.561,8,Baoding
CHN.10.90.562,6,Boye
CHN.10.90.563,7,Ding
CHN.10.90.564,7,Dingxing
CHN.10.90.565,6,Fuping
CHN.10.90.566,7,Gaoyang
CHN.10.90.567,6,Laishui
CHN.10.90.568,6,Laiyuan
CHN.10.90.569,7,Li
CHN.10.90.570,7,Mancheng
CHN.10.90.571,7,Qing Yuan
CHN.10.90.572,6,Quyang
CHN.10.90.573,7,Rongcheng
CHN.10.90.574,6,Tang
CHN.10.90.575,6,Wan
CHN.10.90.576,7,Wangdu
CHN.10.90.577,7,Xincheng
CHN.10.90.578,7,Xiong
CHN.10.90.579,7,Xushui
CHN.10.90.580,6,Yi
CHN.10.90.581,7,Zhuo
CHN.10.91.582,7,Cang
CHN.10.91.583,8,Cangzhou
CHN.10.91.584,6,Dongguang
CHN.10.91.585,6,Haixing
CHN.10.91.586,7,Hejian
CHN.10.91.587,7,Huanghua
CHN.10.91.588,7,Jiaohe
CHN.10.91.589,7,Mengcun Hui
CHN.10.91.590,7,Nanpi
CHN.10.91.591,7,Qing
CHN.10.91.592,7,Renqiu
CHN.10.91.593,7,Suning
CHN.10.91.594,6,Wuqiao
CHN.10.91.595,6,Xian
CHN.10.91.596,7,Yanshan
CHN.10.92.597,7,Chengde Sh
CHN.10.92.598,6,Chengde Xin
CHN.10.92.599,5,Fengning Manchu
CHN.10.92.600,6,Kuancheng Manchu
CHN.10.92.601,5,Longhua
CHN.10.92.602,6,Luanping
CHN.10.92.603,6,Pingquan
CHN.10.92.604,5,Weichang Manchu and Mongol
CHN.10.92.605,6,Xinglong
CHN.10.92.606,7,Yingshouyingzikuang
CHN.10.93.607,7,Cheng'an
CHN.10.93.608,7,Ci
CHN.10.93.609,6,Daming
CHN.10.93.610,7,Feixiang
CHN.10.93.611,7,Fengfengkuang
CHN.10.93.612,7,Guangping
CHN.10.93.613,7,Guantao
CHN.10.93.614,8,Handan sh
CHN.10.93.615,7,Handan Xin
CHN.10.93.616,7,Jize
CHN.10.93.617,7,Linzhang
CHN.10.93.618,6,Qiu
CHN.10.93.619,6,Quzhou
CHN.10.93.620,6,She
CHN.10.93.621,7,Wei
CHN.10.93.622,7,Wu'an
CHN.10.93.623,7,Yongnian
CHN.10.94.624,7,Anping
CHN.10.94.625,6,Fucheng
CHN.10.94.626,6,Gucheng
CHN.10.94.627,7,Hengshui
CHN.10.94.628,6,Ji
CHN.10.94.629,6,Jing
CHN.10.94.630,6,Raoyang
CHN.10.94.631,6,Shen
CHN.10.94.632,6,Wuqiang
CHN.10.94.633,6,Wuyi
CHN.10.94.634,6,Zaoqiang
CHN.10.95.635,7,Ba
CHN.10.95.636,7,Dachang Hui
CHN.10.95.637,7,Daicheng
CHN.10.95.638,7,Gu'an
CHN.10.95.639,7,Longfang
CHN.10.95.640,7,Sanhe
CHN.10.95.641,7,Wen'an
CHN.10.95.642,7,Xianghe
CHN.10.95.643,7,Yongqing
CHN.10.96.644,7,Changli
CHN.10.96.645,7,Funing
CHN.10.96.646,6,Lulong
CHN.10.96.647,6,Qinglong
CHN.10.96.648,8,Qinhuangdao
CHN.10.97.649,7,Gaocheng
CHN.10.97.650,7,Gaoyi
CHN.10.97.651,7,Huelu
CHN.10.97.652,7,Ji
CHN.10.97.653,6,Jingjing
CHN.10.97.654,6,Lingshou
CHN.10.97.655,7,Luancheng
CHN.10.97.656,6,Pingshan
CHN.10.97.657,7,Shenze
CHN.10.97.658,8,Shijiazhuang
CHN.10.97.659,7,Shulu
CHN.10.97.660,7,Wuji
CHN.10.97.661,6,Xingtang
CHN.10.97.662,7,Xinle
CHN.10.97.663,7,Yuanshi
CHN.10.97.664,6,Zanhuang
CHN.10.97.665,7,Zhao
CHN.10.97.666,7,Zhengding
CHN.10.98.667,7,Fengnan
CHN.10.98.668,7,Fengrun
CHN.10.98.669,7,Leting
CHN.10.98.670,7,Luan
CHN.10.98.671,7,Luannan
CHN.10.98.672,7,Qian'an
CHN.10.98.673,7,Qianxi
CHN.10.98.674,7,Tanghai
CHN.10.98.675,8,Tangshan
CHN.10.98.676,7,Yutian
CHN.10.98.677,7,Zunhua
CHN.10.99.678,7,Baixiang
CHN.10.99.679,6,Guangzong
CHN.10.99.680,7,Julu
CHN.10.99.681,6,Lincheng
CHN.10.99.682,7,Linxi
CHN.10.99.683,7,Longyao
CHN.10.99.684,7,Nangong
CHN.10.99.685,7,Nanhe
CHN.10.99.686,6,Neiqiu
CHN.10.99.687,7,Ningjin
CHN.10.99.688,7,Pingxiang
CHN.10.99.689,7,Qinghe
CHN.10.99.690,7,Ren
CHN.10.99.691,7,Shahe
CHN.10.99.692,6,Wei
CHN.10.99.693,8,Xingtai sh
CHN.10.99.694,6,Xingtai Xin
CHN.10.99.695,6,Xinhe
CHN.1.10.46,7,Fengtai
CHN.1.10.47,7,Huainan
CHN.1.1.1,7,Anqing
CHN.11.101.710,7,Daqina
CHN.11.101.711,6,Dorbod Mongol
CHN.11.101.712,6,Lindian
CHN.11.101.713,6,Zhaoyuan
CHN.11.101.714,6,Zhaozhou
CHN.11.102.715,5,Huma
CHN.11.102.716,5,Huzhong
CHN.11.102.717,5,Mohe
CHN.11.102.718,5,Tahe
CHN.11.102.719,5,Xinlin
CHN.11.103.720,6,Acheng
CHN.11.103.721,6,Bayan
CHN.11.103.722,6,Bin
CHN.11.103.723,6,Fangzheng
CHN.11.103.724,7,Harbin
CHN.11.103.725,7,Hulan
CHN.11.103.726,6,Mulan
CHN.11.103.727,6,Shangzhi
CHN.11.103.728,6,Shuangcheng
CHN.11.103.729,6,Tonghe
CHN.11.103.730,6,Wuchang
CHN.11.103.731,6,Yanshou
CHN.11.103.732,6,Yilan
CHN.11.104.733,6,Hegang sh
CHN.11.104.734,6,Hegang
CHN.11.104.735,6,Luobei
CHN.11.104.736,6,Suibin
CHN.11.105.737,6,Bei'an
CHN.11.105.738,6,Dedu
CHN.11.105.739,5,Heihe
CHN.11.105.740,6,Nenjiang
CHN.11.105.741,5,Sunwu
CHN.11.105.742,6,Wudalianchi
CHN.11.105.743,5,Xunke
CHN.11.106.744,6,Fujin
CHN.11.106.745,6,Fuyuan
CHN.11.106.746,6,Huachuan
CHN.11.106.747,6,Huanan
CHN.11.106.748,7,Jiamusi
CHN.11.106.749,6,Tangyuan
CHN.11.106.750,6,Tongjiang
CHN.11.107.751,6,Hulin
CHN.11.107.752,6,Jidong
CHN.11.107.753,6,Jixi
CHN.11.107.754,6,Mishan
CHN.11.108.755,5,Dongning
CHN.11.108.756,6,Hailin
CHN.11.108.757,5,Linkou
CHN.11.108.758,7,Mudanjiang
CHN.11.108.759,6,Muling
CHN.11.108.760,6,Ning'an
CHN.11.108.761,7,Suifenhe
CHN.11.109.762,6,Baiquan
CHN.11.109.763,6,Fuyu
CHN.11.109.764,6,Gannan
CHN.11.109.765,6,Kedong
CHN.11.109.766,6,Keshan
CHN.11.109.767,6,Longjiang
CHN.11.109.768,6,Nehe
CHN.11.109.769,6,Nianzishan
CHN.11.109.770,6,Qiqihar
CHN.11.109.771,6,Tailai
CHN.11.109.772,6,Yi'an
CHN.11.110.773,6,Boli
CHN.11.110.774,7,Qitaihe
CHN.11.111.775,6,Baoqing
CHN.11.111.776,6,Jixian
CHN.11.111.777,6,Raohe
CHN.11.111.778,7,Shuangyashan
CHN.11.111.779,6,Youyi
CHN.11.112.780,6,Anda
CHN.11.112.781,6,Hailun
CHN.11.112.782,6,Lanxi
CHN.11.112.783,6,Mingshui
CHN.11.112.784,6,Qing'an
CHN.11.112.785,6,Qinggang
CHN.11.112.786,6,Suihua
CHN.11.112.787,6,Suileng
CHN.11.112.788,6,Wangkui
CHN.11.112.789,6,Zhaodong
CHN.11.113.790,6,Cuiluan
CHN.11.113.791,5,Jiayin
CHN.11.113.792,6,Tieli
CHN.11.113.793,5,Wuyiling
CHN.11.113.794,5,Yichun
CHN.1.11.48,5,Qimen
CHN.1.11.49,6,She
CHN.1.11.50,6,Taiping
CHN.1.11.51,7,Tunxi
CHN.1.11.52,6,Xiuning
CHN.1.11.53,6,Yi
CHN.1.1.2,6,Huaining
CHN.1.12.54,6,Huoqiu
CHN.1.12.55,6,Huoshan
CHN.1.12.56,5,Jinzhai
CHN.1.12.57,6,Lu An
CHN.1.12.58,6,Shou
CHN.1.12.59,6,Shucheng
CHN.1.1.3,6,Qianshan
CHN.1.13.60,7,Dangtu
CHN.1.13.61,8,Maanshan
CHN.1.1.4,6,Susong
CHN.1.14.62,6,Dangshan
CHN.1.14.63,6,Lingbi
CHN.1.14.64,6,Si
CHN.1.14.65,6,Xiao
CHN.1.14.66,6,Yongqiao
CHN.1.1.5,6,Taihu
CHN.1.15.67,7,Tongling
CHN.1.1.6,6,Tongcheng
CHN.1.16.68,7,Fanchang
CHN.1.16.69,6,Nanling
CHN.1.16.70,7,Wuhu
CHN.1.1.7,6,Wangjiang
CHN.1.17.71,6,Guangde
CHN.1.17.72,6,Jing
CHN.1.17.73,6,Jingde
CHN.1.17.74,6,Jixi
CHN.1.17.75,6,Langxi
CHN.1.17.76,6,Ningguo
CHN.1.17.77,6,Xuanzhou
CHN.1.1.8,5,Yuexi
CHN.1.1.9,6,Zongyang
CHN.1.2.10,7,Bengbu
CHN.1.2.11,6,Guzhen
CHN.12.114.795,8,Anyang Sh
CHN.12.114.796,7,Anyang Xin
CHN.12.114.797,7,Hua
CHN.12.114.798,6,Lin
CHN.12.114.799,6,Neihuang
CHN.12.114.800,7,Tangyin
CHN.12.115.801,7,Hebi
CHN.12.115.802,7,Qi
CHN.12.115.803,7,Xun
CHN.12.116.804,7,Bo'ai
CHN.12.116.805,7,Jiaozuo
CHN.12.116.806,7,Meng
CHN.12.116.807,7,Qinyang
CHN.12.116.808,7,Wen
CHN.12.116.809,7,Wuzhi
CHN.12.116.810,7,Xiuwu
CHN.12.117.811,7,Jiyuan
CHN.12.118.812,7,Kaifeng Xin
CHN.12.118.813,7,Kaifeng
CHN.12.118.814,6,Lankao
CHN.12.118.815,6,Qi
CHN.12.118.816,6,Tongxu
CHN.12.118.817,6,Weishi
CHN.12.119.818,7,Linying
CHN.12.119.819,8,Luohe
CHN.12.119.820,6,Wuyang
CHN.12.119.821,7,Yancheng
CHN.1.2.12,6,Huaiyuan
CHN.12.120.822,6,Luanchuan
CHN.12.120.823,6,Luoning
CHN.12.120.824,8,Luoyang
CHN.12.120.825,7,Mengjin
CHN.12.120.826,6,Ruyang
CHN.12.120.827,6,Song
CHN.12.120.828,6,Xin'an
CHN.12.120.829,7,Yanshi
CHN.12.120.830,7,Yichuan
CHN.12.120.831,6,Yiyang
CHN.12.121.832,6,Deng
CHN.12.121.833,6,Fangcheng
CHN.12.121.834,8,Nanyang Sh
CHN.12.121.835,7,Nanyang Xin
CHN.12.121.836,6,Nanzhao
CHN.12.121.837,6,Neixiang
CHN.12.121.838,6,Sheqi
CHN.12.121.839,6,Tanghe
CHN.12.121.840,6,Tongbai
CHN.12.121.841,6,Xichuan
CHN.12.121.842,6,Xinye
CHN.12.121.843,6,Xixia
CHN.12.121.844,6,Zhenping
CHN.12.122.845,7,Baofeng
CHN.12.122.846,7,Jia
CHN.12.122.847,6,Linru
CHN.12.122.848,6,Lushan
CHN.12.122.849,8,Pingdingshan
CHN.12.122.850,7,Wugang
CHN.12.122.851,7,Ye
CHN.12.123.852,7,Fanxian
CHN.12.123.853,7,Nanle
CHN.12.123.854,7,Puyang Sh
CHN.12.123.855,7,Puyang Xin
CHN.12.123.856,7,Qingfeng
CHN.12.123.857,7,Taiqian
CHN.12.124.858,6,Lingbao
CHN.12.124.859,5,Lushi
CHN.12.124.860,6,Mianchi
CHN.12.124.861,7,Sanmenxia
CHN.12.124.862,6,Shan
CHN.12.124.863,7,Yima
CHN.12.125.864,6,Minquan
CHN.12.125.865,6,Ningling
CHN.12.125.866,8,Shangqiu Sh
CHN.12.125.867,6,Sui
CHN.12.125.868,7,Suiyang
CHN.12.125.869,6,Xiayi
CHN.12.125.870,6,Yongcheng
CHN.12.125.871,6,Yucheng
CHN.12.125.872,6,Zhecheng
CHN.12.126.873,7,Changyuan
CHN.12.126.874,6,Fengqiu
CHN.12.126.875,7,Houjia
CHN.12.126.876,7,Huixian
CHN.12.126.877,7,Ji
CHN.12.126.878,8,Xinxiang Sh
CHN.12.126.879,7,Xinxiang Xin
CHN.12.126.880,7,Yanjin
CHN.12.126.881,7,Yuanyang
CHN.12.127.882,6,Guangshan
CHN.12.127.883,6,Gushi
CHN.12.127.884,6,Huaibin
CHN.12.127.885,6,Huangchuan
CHN.12.127.886,6,Luoshan
CHN.12.127.887,6,Shancheng
CHN.12.127.888,6,Xi
CHN.12.127.889,6,Xinxian
CHN.12.127.890,7,Xinyang Sh
CHN.12.127.891,6,Xinyang Xin
CHN.12.128.892,7,Changge
CHN.12.128.893,7,Xiangcheng
CHN.12.128.894,8,Xuchang Sh
CHN.12.128.895,7,Xuchang Xin
CHN.12.128.896,6,Yanling
CHN.12.128.897,7,Yu
CHN.12.129.898,7,Dengfeng
CHN.12.129.899,7,Gong
CHN.12.129.900,7,Mi
CHN.12.129.901,7,Xingyang
CHN.12.129.902,7,Xinzheng
CHN.12.129.903,8,Zhengzhou
CHN.12.129.904,7,Zhongmou
CHN.1.2.13,6,Wuhe
CHN.12.130.905,6,Dancheng
CHN.12.130.906,6,Fugou
CHN.12.130.907,6,Huaiyang
CHN.12.130.908,6,Luyi
CHN.12.130.909,6,Shangshui
CHN.12.130.910,6,Shenqiu
CHN.12.130.911,6,Taikang
CHN.12.130.912,6,Xiangcheng
CHN.12.130.913,6,Xihua
CHN.12.130.914,8,Zhoukou
CHN.12.131.915,6,Biyang
CHN.12.131.916,6,Pingyu
CHN.12.131.917,6,Queshan
CHN.12.131.918,6,Runan
CHN.12.131.919,6,Shangcai
CHN.12.131.920,6,Suiping
CHN.12.131.921,6,Xincai
CHN.12.131.922,6,Xiping
CHN.12.131.923,6,Zhengyang
CHN.12.131.924,8,Zhumadian
CHN.13.132.925,6,Badong
CHN.13.132.926,6,Enshi Tujia and Miao
CHN.13.132.927,5,Hefeng
CHN.13.132.928,5,Jianshi
CHN.13.132.929,5,Laifeng
CHN.13.132.930,5,Lichuan
CHN.13.132.931,5,Xianfeng
CHN.13.132.932,5,Xuan En
CHN.13.133.933,7,Echeng Qu
CHN.13.133.934,7,Echeng Sh
CHN.13.134.935,6,Guangji
CHN.13.134.936,6,Hong'an
CHN.13.134.937,6,Huanggang
CHN.13.134.938,6,Huangmei
CHN.13.134.939,6,Luotian
CHN.13.134.940,6,Macheng
CHN.13.134.941,6,Qichun
CHN.13.134.942,6,Xishui
CHN.13.134.943,5,Yingshan
CHN.13.135.944,7,Daye
CHN.13.135.945,7,Huangshi
CHN.13.135.946,6,Yangxin
CHN.13.136.947,6,Jingmen
CHN.13.136.948,6,Jingshan
CHN.13.136.949,6,Shayang
CHN.13.136.950,6,Zhongxiang
CHN.13.137.951,6,Gong'an
CHN.13.137.952,6,Honghu
CHN.13.137.953,6,Jiangling
CHN.13.137.954,6,Jianli
CHN.13.137.955,7,Jingzhou
CHN.13.137.956,6,Shashi
CHN.13.137.957,6,Shishou
CHN.13.137.958,6,Songzi
CHN.13.138.959,6,Qianjiang
CHN.13.139.960,5,Shennongjia
CHN.1.3.14,6,Boxian
CHN.13.140.961,5,Fang
CHN.13.140.962,6,Junxian
CHN.13.140.963,7,Shiyan
CHN.13.140.964,6,Yun
CHN.13.140.965,5,Yunxi
CHN.13.140.966,5,Zhushan
CHN.13.140.967,5,Zhuxi
CHN.13.141.968,6,Suizhou
CHN.13.141.969,6,Yingshan
CHN.13.142.970,6,Tianmen
CHN.13.143.971,7,Hanyang
CHN.13.143.972,7,Huangpi
CHN.13.143.973,7,Wuchang
CHN.13.143.974,8,Wuhan
CHN.13.143.975,7,Xinzhou
CHN.13.144.976,5,Baokang
CHN.13.144.977,6,Gucheng
CHN.13.144.978,6,Laohekou
CHN.13.144.979,5,Nanzhang
CHN.13.144.980,7,Xiangfan
CHN.13.144.981,6,Xiangyang
CHN.13.144.982,6,Yicheng
CHN.13.144.983,6,Zaoyang
CHN.13.145.984,6,Chongyang
CHN.13.145.985,6,Jiayu
CHN.13.145.986,6,Puqi
CHN.13.145.987,6,Tongcheng
CHN.13.145.988,6,Tongshan
CHN.13.145.989,6,Xianning
CHN.13.146.990,6,Mianyang
CHN.13.147.991,6,Anlu
CHN.13.147.992,6,Dawu
CHN.13.147.993,6,Hanchuan
CHN.13.147.994,6,Xiaochang
CHN.13.147.995,7,Xiaogan
CHN.13.147.996,6,Yingcheng
CHN.13.147.997,6,Yunmeng
CHN.13.148.1000,5,Wufeng Tujia
CHN.13.148.1001,5,Xingshan
CHN.13.148.1002,7,Yichang
CHN.13.148.1003,6,Yidu
CHN.13.148.1004,6,Yiling
CHN.13.148.1005,6,Yuan'an
CHN.13.148.1006,6,Zhijiang
CHN.13.148.1007,5,Zigui
CHN.13.148.998,5,Changyang Tujia
CHN.13.148.999,6,Dangyang
CHN.1.3.15,6,Guoyang
CHN.1.3.16,6,Lixin
CHN.1.3.17,6,Mengcheng
CHN.14.149.1008,6,Anxiang
CHN.14.149.1009,6,Dingcheng
CHN.14.149.1010,6,Hanshou
CHN.14.149.1011,6,Jinshi
CHN.14.149.1012,6,Li
CHN.14.149.1013,6,Linli
CHN.14.149.1014,5,Shimen
CHN.14.149.1015,5,Taoyuan
CHN.14.149.1016,7,Wuling
CHN.14.150.1017,8,Changsha Sh
CHN.14.150.1018,7,Changsha Xin
CHN.14.150.1019,6,Liuyang
CHN.14.150.1020,6,Ningxiang
CHN.14.150.1021,7,Wangcheng
CHN.14.151.1022,6,Anren
CHN.14.151.1023,6,Chen
CHN.14.151.1024,7,Chenzhou
CHN.14.151.1025,5,Guidong
CHN.14.151.1026,6,Guiyang
CHN.14.151.1027,6,Jiahe
CHN.14.151.1028,6,Linwu
CHN.14.151.1029,6,Rucheng
CHN.14.151.1030,6,Yizhang
CHN.14.151.1031,6,Yongxing
CHN.14.151.1032,6,Zixing
CHN.14.152.1033,6,Changning
CHN.14.152.1034,6,Hengdong
CHN.14.152.1035,6,Hengnan
CHN.14.152.1036,6,Hengshan
CHN.14.152.1037,7,Hengyang Sh
CHN.14.152.1038,6,Hengyang Xin
CHN.14.152.1039,6,Laiyang
CHN.14.152.1040,5,Qidong
CHN.14.153.1041,6,Chenxi
CHN.14.153.1042,6,Hngjiang Qu
CHN.14.153.1043,6,Hngjiang Sh
CHN.14.153.1044,6,Huaihua
CHN.14.153.1045,5,Huitong
CHN.14.153.1046,5,Jing
CHN.14.153.1047,5,Mayang Miao
CHN.14.153.1048,5,Tongdao Dong
CHN.14.153.1049,5,Xinhuang Dong Dongzu
CHN.14.153.1050,5,Xupu
CHN.14.153.1051,5,Yuanling
CHN.14.153.1052,5,Zhijiang Dong Dongzu
CHN.14.154.1053,6,Lengshuijang
CHN.14.154.1054,6,Lianyuan
CHN.14.154.1055,7,Loudi
CHN.14.154.1056,6,Shuangfeng
CHN.14.154.1057,6,Xinhua
CHN.14.155.1058,5,Chengbu Miao
CHN.14.155.1059,6,Daxiang
CHN.14.155.1060,6,Dongkou
CHN.14.155.1061,5,Longhui
CHN.14.155.1062,6,Shaodong
CHN.14.155.1063,7,Shaoyang Sh
CHN.14.155.1064,5,Shaoyang Xin
CHN.14.155.1065,5,Suining
CHN.14.155.1066,6,Wugang
CHN.14.155.1067,5,Xinning
CHN.14.155.1068,6,Xinshao
CHN.14.156.1069,6,Shaoshan
CHN.14.156.1070,7,Xiangtan Sh
